job_id,job_title,salary_usd,salary_currency,salary_local,experience_level,employment_type,company_location,company_size,employee_residence,remote_ratio,required_skills,education_required,years_experience,industry,posting_date,application_deadline,job_description_length,benefits_score,company_name,remote_label,days_open,salary_bracket
AI00115,Data Scientist,141439,USD,141439,Senior,Freelance,United States,Large,United States,50,"Kubernetes, GCP, Git, SQL",PhD,9,Retail,2024-06-24,2024-07-13,1021,6.3,Digital Transformation LLC,Hybrid,19,100K-150K
AI00116,AI Consultant,125836,USD,125836,Mid,Full-Time,Norway,Large,Norway,100,"Statistics, Kubernetes, Spark, GCP",Master,2,Transportation,2024-12-27,2025-02-22,1650,10.0,Predictive Systems,Remote,57,100K-150K
AI00117,Machine Learning Researcher,58213,USD,58213,Junior,Full-Time,Israel,Small,Thailand,50,"Azure, Linux, Kubernetes",PhD,0,Telecommunications,2025-04-13,2025-06-08,1087,5.5,Cloud AI Solutions,Hybrid,56,< 60K
AI00118,ML Ops Engineer,82191,EUR,69862,Mid,Contract,Germany,Medium,Germany,0,"Spark, GCP, Hadoop",Bachelor,2,Media,2024-08-05,2024-10-16,1906,9.5,Quantum Computing Inc,On-Site,72,60K-100K
AI00119,Machine Learning Researcher,207975,AUD,280766,Executive,Contract,Australia,Small,Colombia,0,"SQL, Azure, Computer Vision",Master,13,Telecommunications,2025-02-21,2025-04-07,1475,9.9,Future Systems,On-Site,45,> 150K
AI00120,Computer Vision Engineer,115664,USD,115664,Senior,Part-Time,Ireland,Medium,Ireland,0,"TensorFlow, R, Data Visualization",Bachelor,7,Automotive,2024-03-27,2024-05-15,1449,7.8,Smart Analytics,On-Site,49,100K-150K
AI00121,AI Software Engineer,109337,USD,109337,Senior,Part-Time,Ireland,Medium,Ireland,50,"Data Visualization, PyTorch, Python, Mathematics, Git",Associate,9,Government,2025-04-26,2025-05-13,901,8.1,Predictive Systems,Hybrid,17,100K-150K
AI00122,Data Analyst,115386,USD,115386,Senior,Part-Time,Finland,Medium,Finland,100,"MLOps, Statistics, Hadoop, SQL",Associate,7,Energy,2024-09-02,2024-11-03,2387,6.7,Smart Analytics,Remote,62,100K-150K
AI00123,Autonomous Systems Engineer,64431,GBP,48323,Junior,Full-Time,United Kingdom,Large,United Kingdom,50,"Git, Deep Learning, Python, Statistics, TensorFlow",Bachelor,1,Automotive,2025-01-25,2025-02-25,825,9.0,DeepTech Ventures,Hybrid,31,60K-100K
AI00124,Data Engineer,108088,USD,108088,Senior,Freelance,United States,Small,United States,100,"Tableau, Python, Docker, Azure",Bachelor,9,Consulting,2024-10-07,2024-12-15,1769,8.0,Smart Analytics,Remote,69,100K-150K
AI00125,ML Ops Engineer,228314,GBP,171236,Executive,Full-Time,United Kingdom,Large,United Kingdom,50,"Java, Hadoop, SQL, Statistics, TensorFlow",Master,16,Telecommunications,2024-10-18,2024-12-04,1005,6.5,Cognitive Computing,Hybrid,47,> 150K
AI00126,Data Scientist,153260,AUD,206901,Senior,Contract,Australia,Large,Australia,0,"MLOps, Java, NLP",Master,9,Education,2025-04-02,2025-05-04,1768,9.7,DataVision Ltd,On-Site,32,> 150K
AI00127,Data Scientist,63667,USD,63667,Mid,Contract,Israel,Small,Norway,100,"R, Data Visualization, SQL, NLP",PhD,4,Energy,2025-03-20,2025-05-12,1336,7.9,Algorithmic Solutions,Remote,53,60K-100K
AI00128,Research Scientist,31185,USD,31185,Mid,Freelance,China,Small,Colombia,100,"AWS, GCP, NLP, SQL, Statistics",Associate,3,Healthcare,2025-03-11,2025-04-07,1510,9.2,Neural Networks Co,Remote,27,< 60K
AI00129,Machine Learning Engineer,132167,EUR,112342,Senior,Part-Time,Germany,Medium,Germany,50,"MLOps, Docker, Linux, Computer Vision",Bachelor,9,Education,2024-08-04,2024-10-12,1110,6.2,Quantum Computing Inc,Hybrid,69,100K-150K
AI00130,AI Research Scientist,223349,JPY,24568390,Executive,Freelance,Japan,Large,Japan,100,"PyTorch, Mathematics, TensorFlow",Bachelor,11,Gaming,2024-07-31,2024-09-27,1489,5.9,Smart Analytics,Remote,58,> 150K
AI00131,AI Architect,26957,USD,26957,Junior,Contract,India,Medium,India,100,"Azure, Computer Vision, Statistics",Bachelor,1,Transportation,2025-03-23,2025-04-17,2335,9.5,DataVision Ltd,Remote,25,< 60K
AI00132,AI Software Engineer,93564,USD,93564,Mid,Contract,Sweden,Small,Sweden,0,"PyTorch, Docker, Data Visualization, Scala, Computer Vision",Associate,2,Transportation,2025-03-25,2025-04-13,515,9.7,Advanced Robotics,On-Site,19,60K-100K
AI00133,Computer Vision Engineer,113846,EUR,96769,Senior,Part-Time,France,Small,France,100,"SQL, Git, R, Hadoop, Docker",Associate,6,Energy,2024-09-02,2024-10-30,2447,7.8,DataVision Ltd,Remote,58,100K-150K
AI00134,AI Specialist,147580,EUR,125443,Executive,Freelance,France,Medium,France,0,"Linux, Deep Learning, Hadoop, Kubernetes, Docker",PhD,17,Telecommunications,2024-11-13,2025-01-10,2416,5.9,Cloud AI Solutions,On-Site,58,100K-150K
AI00135,Data Engineer,50514,CAD,63143,Junior,Part-Time,Canada,Medium,Philippines,100,"SQL, PyTorch, Tableau, NLP",PhD,1,Automotive,2024-08-04,2024-08-28,2384,9.0,Cognitive Computing,Remote,24,< 60K
AI00136,AI Product Manager,94158,EUR,80034,Mid,Freelance,Germany,Medium,Vietnam,100,"PyTorch, R, Scala",Master,2,Education,2024-09-01,2024-10-10,867,5.5,Future Systems,Remote,39,60K-100K
AI00137,Principal Data Scientist,161009,EUR,136858,Executive,Freelance,Netherlands,Medium,Netherlands,50,"Kubernetes, AWS, GCP",Associate,19,Transportation,2024-02-17,2024-03-17,1247,7.1,Cognitive Computing,Hybrid,29,> 150K
AI00138,Data Analyst,91911,USD,91911,Executive,Full-Time,India,Large,India,100,"PyTorch, SQL, Azure, Docker",Associate,15,Technology,2024-06-15,2024-08-15,2149,5.9,Cloud AI Solutions,Remote,61,60K-100K
AI00139,AI Specialist,248071,EUR,210860,Executive,Freelance,Germany,Medium,Czech Republic,50,"Kubernetes, R, GCP",Bachelor,15,Consulting,2025-04-13,2025-04-29,616,7.6,Future Systems,Hybrid,16,> 150K
AI00140,Autonomous Systems Engineer,150204,EUR,127673,Senior,Part-Time,Germany,Medium,Germany,50,"Docker, Linux, Kubernetes, Data Visualization",Bachelor,9,Transportation,2025-03-18,2025-04-12,1478,6.3,Neural Networks Co,Hybrid,25,> 150K
AI00141,AI Product Manager,181517,EUR,154289,Senior,Contract,Netherlands,Large,Netherlands,50,"SQL, Kubernetes, NLP, MLOps",PhD,9,Government,2024-08-13,2024-09-05,981,8.9,TechCorp Inc,Hybrid,23,> 150K
AI00142,Data Analyst,64573,EUR,54887,Junior,Part-Time,France,Large,France,100,"Kubernetes, GCP, Mathematics, Python",Master,1,Government,2024-07-19,2024-09-30,1495,9.2,AI Innovations,Remote,73,60K-100K
AI00143,ML Ops Engineer,89332,USD,89332,Mid,Contract,United States,Small,United States,100,"Python, TensorFlow, Deep Learning, Docker, PyTorch",Bachelor,4,Finance,2024-08-20,2024-10-23,2011,6.0,Predictive Systems,Remote,64,60K-100K
AI00144,Machine Learning Engineer,118239,USD,118239,Senior,Freelance,Sweden,Small,Indonesia,50,"AWS, Hadoop, PyTorch, Statistics, Azure",PhD,9,Energy,2024-08-03,2024-09-22,576,8.1,Future Systems,Hybrid,50,100K-150K
AI00145,AI Specialist,103715,JPY,11408650,Mid,Full-Time,Japan,Small,Japan,50,"Python, Azure, Statistics",Bachelor,4,Automotive,2024-12-11,2025-01-20,2224,9.3,Neural Networks Co,Hybrid,40,100K-150K
AI00146,AI Consultant,151680,AUD,204768,Executive,Freelance,Australia,Small,Australia,100,"Computer Vision, AWS, Kubernetes",Associate,14,Manufacturing,2024-06-20,2024-07-31,2439,6.9,Cognitive Computing,Remote,41,> 150K
AI00147,Data Analyst,142589,EUR,121201,Senior,Full-Time,Netherlands,Large,Netherlands,0,"Docker, Tableau, Kubernetes, Data Visualization, GCP",Master,8,Government,2024-10-25,2024-11-11,2431,6.0,Predictive Systems,On-Site,17,100K-150K
AI00148,Research Scientist,63062,USD,63062,Junior,Part-Time,Sweden,Large,Sweden,50,"PyTorch, R, Mathematics, Kubernetes",Associate,1,Real Estate,2024-09-05,2024-10-18,1558,6.7,Smart Analytics,Hybrid,43,60K-100K
AI00149,Data Engineer,80691,JPY,8876010,Junior,Contract,Japan,Large,Japan,100,"Deep Learning, Computer Vision, PyTorch, Statistics, Spark",Master,1,Retail,2024-12-21,2025-01-04,624,8.1,DataVision Ltd,Remote,14,60K-100K
AI00150,Data Analyst,171580,JPY,18873800,Senior,Part-Time,Japan,Large,Kenya,100,"SQL, Spark, MLOps",PhD,7,Manufacturing,2024-10-14,2024-12-09,1931,6.7,Predictive Systems,Remote,56,> 150K
AI00151,Autonomous Systems Engineer,58331,USD,58331,Senior,Part-Time,China,Medium,Chile,0,"Hadoop, Java, NLP, Mathematics, Python",Master,5,Transportation,2024-11-23,2025-01-24,2002,6.1,Cognitive Computing,On-Site,62,< 60K
AI00152,Head of AI,85620,CAD,107025,Mid,Full-Time,Canada,Large,Canada,100,"TensorFlow, GCP, MLOps, NLP",Associate,4,Healthcare,2025-01-22,2025-02-23,848,5.8,Quantum Computing Inc,Remote,32,60K-100K
AI00153,AI Consultant,220871,EUR,187740,Executive,Full-Time,Austria,Medium,Austria,0,"Linux, Tableau, Spark, Scala",Associate,14,Automotive,2024-06-28,2024-07-31,821,5.2,DeepTech Ventures,On-Site,33,> 150K
AI00154,ML Ops Engineer,93007,EUR,79056,Mid,Contract,France,Medium,France,50,"Docker, SQL, MLOps, GCP, Hadoop",Bachelor,4,Energy,2024-06-05,2024-07-23,1595,6.4,Cognitive Computing,Hybrid,48,60K-100K
AI00155,AI Specialist,191783,SGD,249318,Executive,Full-Time,Singapore,Small,Singapore,100,"Java, GCP, PyTorch",PhD,14,Healthcare,2024-10-04,2024-10-27,2352,5.6,Advanced Robotics,Remote,23,> 150K
AI00156,Head of AI,83683,USD,83683,Mid,Freelance,Israel,Small,Czech Republic,50,"Mathematics, Computer Vision, MLOps, Git, Deep Learning",Bachelor,3,Education,2024-05-15,2024-06-07,818,5.3,Smart Analytics,Hybrid,23,60K-100K
AI00157,Research Scientist,107869,USD,107869,Senior,Freelance,Ireland,Small,Ireland,50,"SQL, Linux, GCP",Associate,8,Finance,2024-02-17,2024-04-01,2148,7.3,Predictive Systems,Hybrid,44,100K-150K
AI00158,Autonomous Systems Engineer,73528,USD,73528,Mid,Part-Time,Sweden,Small,Poland,0,"NLP, R, Git, MLOps",Associate,2,Finance,2024-03-01,2024-05-05,557,8.0,Algorithmic Solutions,On-Site,65,60K-100K
AI00159,NLP Engineer,47642,USD,47642,Mid,Freelance,China,Large,Sweden,100,"Python, TensorFlow, NLP",PhD,3,Telecommunications,2024-11-22,2025-01-13,2171,8.0,DeepTech Ventures,Remote,52,< 60K
AI00160,AI Software Engineer,179937,EUR,152946,Senior,Part-Time,Netherlands,Large,Netherlands,50,"Python, TensorFlow, NLP, Kubernetes",Associate,6,Real Estate,2024-06-01,2024-07-29,774,8.1,Machine Intelligence Group,Hybrid,58,> 150K
AI00161,Data Engineer,157066,CHF,141359,Mid,Part-Time,Switzerland,Large,Sweden,0,"GCP, Docker, NLP, Data Visualization",PhD,2,Transportation,2024-05-01,2024-05-26,887,9.0,Neural Networks Co,On-Site,25,> 150K
AI00162,Data Scientist,57299,USD,57299,Junior,Contract,Israel,Medium,Israel,0,"PyTorch, Spark, TensorFlow",Bachelor,1,Retail,2024-01-17,2024-02-19,794,7.8,DataVision Ltd,On-Site,33,< 60K
AI00163,Data Engineer,176844,CAD,221055,Executive,Freelance,Canada,Large,France,50,"Linux, Scala, Tableau",PhD,10,Telecommunications,2024-06-08,2024-07-19,577,5.4,Digital Transformation LLC,Hybrid,41,> 150K
AI00164,AI Research Scientist,64892,CAD,81115,Junior,Contract,Canada,Medium,Canada,50,"Kubernetes, Scala, Azure, Computer Vision",Associate,1,Transportation,2024-11-05,2025-01-03,1645,5.7,Algorithmic Solutions,Hybrid,59,60K-100K
AI00165,AI Specialist,63024,EUR,53570,Junior,Contract,Austria,Large,Austria,0,"Git, Statistics, Data Visualization",Bachelor,1,Gaming,2024-04-04,2024-05-05,1745,9.2,Algorithmic Solutions,On-Site,31,60K-100K
AI00166,Principal Data Scientist,136695,CHF,123026,Mid,Freelance,Switzerland,Small,Switzerland,50,"Linux, GCP, Tableau, Java",Bachelor,2,Gaming,2024-12-10,2024-12-27,1424,5.9,Algorithmic Solutions,Hybrid,17,100K-150K
AI00167,Data Scientist,69744,USD,69744,Junior,Part-Time,South Korea,Large,South Korea,50,"Python, Docker, Tableau",Associate,1,Telecommunications,2024-12-30,2025-01-22,1077,8.4,Autonomous Tech,Hybrid,23,60K-100K
AI00168,AI Specialist,135137,EUR,114866,Executive,Freelance,Austria,Medium,Austria,0,"Kubernetes, GCP, Data Visualization",PhD,18,Finance,2024-04-06,2024-05-17,1590,5.4,TechCorp Inc,On-Site,41,100K-150K
AI00169,Computer Vision Engineer,143037,USD,143037,Executive,Freelance,Sweden,Small,Sweden,0,"Data Visualization, Linux, Azure, Java",PhD,13,Manufacturing,2024-05-24,2024-07-07,775,9.5,Autonomous Tech,On-Site,44,100K-150K
AI00170,Machine Learning Engineer,113068,GBP,84801,Senior,Full-Time,United Kingdom,Medium,United Kingdom,100,"Docker, Scala, Java, Data Visualization, Kubernetes",Master,9,Gaming,2024-06-10,2024-07-05,1805,6.6,Machine Intelligence Group,Remote,25,100K-150K
AI00171,AI Software Engineer,113917,GBP,85438,Senior,Part-Time,United Kingdom,Small,Russia,0,"SQL, Kubernetes, GCP",Master,9,Government,2024-10-07,2024-10-26,1720,7.3,Future Systems,On-Site,19,100K-150K
AI00172,Head of AI,80311,USD,80311,Executive,Part-Time,India,Medium,India,50,"Git, GCP, Computer Vision, Kubernetes, Docker",Bachelor,13,Finance,2025-01-17,2025-03-11,1052,5.0,Smart Analytics,Hybrid,53,60K-100K
AI00173,Autonomous Systems Engineer,160261,EUR,136222,Senior,Contract,Germany,Large,Germany,50,"AWS, Linux, Scala, GCP, Python",Associate,6,Education,2024-02-26,2024-04-16,748,9.9,Smart Analytics,Hybrid,50,> 150K
AI00174,Research Scientist,152241,CHF,137017,Senior,Freelance,Switzerland,Small,Switzerland,50,"Kubernetes, SQL, Git, PyTorch, Computer Vision",Bachelor,8,Gaming,2024-04-05,2024-06-05,1807,5.9,AI Innovations,Hybrid,61,> 150K
AI00175,Research Scientist,74172,USD,74172,Mid,Contract,Israel,Medium,Israel,100,"Statistics, Kubernetes, GCP, Spark",PhD,2,Government,2024-01-24,2024-03-22,1780,7.5,Algorithmic Solutions,Remote,58,60K-100K
AI00176,Computer Vision Engineer,105632,USD,105632,Mid,Freelance,Finland,Large,Norway,100,"AWS, R, MLOps",Bachelor,3,Government,2025-01-03,2025-01-30,2376,9.4,Machine Intelligence Group,Remote,27,100K-150K
AI00177,Principal Data Scientist,89515,SGD,116370,Mid,Contract,Singapore,Large,South Africa,100,"PyTorch, NLP, Computer Vision",Associate,4,Gaming,2025-01-17,2025-03-29,2328,7.4,DataVision Ltd,Remote,71,60K-100K
AI00178,AI Software Engineer,102319,USD,102319,Mid,Freelance,Denmark,Medium,Colombia,50,"Deep Learning, Mathematics, Data Visualization, NLP",Associate,4,Energy,2024-07-14,2024-08-01,1939,6.2,Cognitive Computing,Hybrid,18,100K-150K
AI00179,AI Software Engineer,110536,USD,110536,Mid,Contract,Denmark,Medium,France,50,"SQL, Spark, Mathematics, Linux, TensorFlow",Associate,2,Real Estate,2024-05-01,2024-06-22,1559,5.4,DeepTech Ventures,Hybrid,52,100K-150K
AI00180,NLP Engineer,176372,USD,176372,Senior,Freelance,Denmark,Small,Denmark,0,"SQL, AWS, Computer Vision",Bachelor,5,Technology,2024-05-02,2024-07-05,729,8.0,AI Innovations,On-Site,64,> 150K
AI00181,AI Software Engineer,58111,EUR,49394,Junior,Full-Time,Austria,Small,Austria,100,"Docker, Linux, Java",Bachelor,0,Finance,2024-01-20,2024-02-17,889,5.6,Digital Transformation LLC,Remote,28,< 60K
AI00182,AI Product Manager,39802,USD,39802,Senior,Part-Time,India,Medium,Spain,100,"Git, Hadoop, Linux",Associate,8,Consulting,2024-02-05,2024-03-06,2046,8.3,Digital Transformation LLC,Remote,30,< 60K
AI00183,Head of AI,147385,EUR,125277,Senior,Freelance,France,Large,Denmark,50,"Java, Statistics, AWS, Scala",Master,9,Consulting,2024-03-08,2024-03-25,1576,8.6,Cloud AI Solutions,Hybrid,17,100K-150K
AI00184,Research Scientist,118122,USD,118122,Junior,Full-Time,Denmark,Large,Denmark,0,"Git, Scala, MLOps, Docker, Hadoop",Associate,0,Automotive,2024-07-20,2024-09-06,2018,9.3,Cloud AI Solutions,On-Site,48,100K-150K
AI00185,AI Architect,75225,AUD,101554,Junior,Full-Time,Australia,Large,Russia,100,"Deep Learning, MLOps, Linux",Master,0,Real Estate,2024-10-10,2024-11-26,2399,7.5,Machine Intelligence Group,Remote,47,60K-100K
AI00186,AI Research Scientist,48325,CAD,60406,Junior,Freelance,Canada,Medium,Canada,100,"Spark, TensorFlow, Hadoop",Associate,0,Manufacturing,2025-03-26,2025-06-07,1523,6.2,Algorithmic Solutions,Remote,73,< 60K
AI00187,Data Scientist,64973,USD,64973,Junior,Contract,Sweden,Large,Sweden,0,"Git, Spark, NLP, MLOps",Master,0,Energy,2024-03-08,2024-04-24,1016,6.4,AI Innovations,On-Site,47,60K-100K
AI00188,Computer Vision Engineer,78182,AUD,105546,Mid,Part-Time,Australia,Medium,Australia,50,"Hadoop, Docker, Computer Vision, Linux",Associate,4,Retail,2024-03-22,2024-05-22,1582,7.9,Cloud AI Solutions,Hybrid,61,60K-100K
AI00189,Data Analyst,357875,USD,357875,Executive,Part-Time,Norway,Large,Norway,50,"Git, AWS, Linux, Tableau, Java",Associate,10,Retail,2024-01-19,2024-02-27,1044,8.0,Advanced Robotics,Hybrid,39,> 150K
AI00190,AI Software Engineer,61953,USD,61953,Senior,Full-Time,India,Large,India,50,"AWS, NLP, Tableau, SQL, PyTorch",Associate,8,Finance,2024-08-20,2024-10-14,1469,6.3,Advanced Robotics,Hybrid,55,60K-100K
AI00191,AI Product Manager,236982,USD,236982,Executive,Freelance,Denmark,Large,Poland,0,"AWS, Kubernetes, Tableau",Master,10,Gaming,2025-03-20,2025-04-03,597,5.1,Smart Analytics,On-Site,14,> 150K
AI00192,Principal Data Scientist,90203,EUR,76673,Mid,Part-Time,Austria,Small,Austria,50,"Python, R, MLOps, GCP",PhD,3,Finance,2025-03-08,2025-05-12,1774,7.5,Autonomous Tech,Hybrid,65,60K-100K
AI00193,NLP Engineer,109984,JPY,12098240,Senior,Contract,Japan,Small,Switzerland,0,"Data Visualization, Linux, SQL",Associate,7,Energy,2024-08-07,2024-08-31,1535,8.0,DeepTech Ventures,On-Site,24,100K-150K
AI00194,AI Specialist,146371,CAD,182964,Executive,Part-Time,Canada,Small,Ireland,100,"MLOps, Python, Scala, Docker",PhD,14,Healthcare,2024-11-15,2024-12-17,2313,5.4,Machine Intelligence Group,Remote,32,100K-150K
AI00195,Deep Learning Engineer,268088,EUR,227875,Executive,Part-Time,Netherlands,Medium,Netherlands,0,"NLP, AWS, Tableau, Scala, Computer Vision",Associate,10,Finance,2024-11-04,2024-12-21,1385,9.5,Predictive Systems,On-Site,47,> 150K
AI00196,Data Engineer,97647,GBP,73235,Mid,Contract,United Kingdom,Small,Norway,50,"Java, Data Visualization, Scala, R",PhD,4,Government,2024-02-27,2024-04-08,1305,6.2,DeepTech Ventures,Hybrid,41,60K-100K
AI00197,Principal Data Scientist,221711,EUR,188454,Executive,Full-Time,Germany,Small,Turkey,0,"TensorFlow, Kubernetes, NLP, PyTorch",Bachelor,17,Gaming,2025-01-14,2025-03-16,1652,8.9,Machine Intelligence Group,On-Site,61,> 150K
AI00198,Data Scientist,78716,EUR,66909,Junior,Part-Time,Germany,Large,Germany,100,"Azure, Statistics, Kubernetes, Java",Bachelor,0,Automotive,2024-07-12,2024-08-13,2401,8.2,DataVision Ltd,Remote,32,60K-100K
AI00199,Principal Data Scientist,169717,CHF,152745,Senior,Contract,Switzerland,Small,Switzerland,50,"Spark, Scala, PyTorch, Statistics",Master,5,Education,2024-03-07,2024-04-03,1003,9.5,DeepTech Ventures,Hybrid,27,> 150K
AI00200,Data Analyst,92798,EUR,78878,Mid,Contract,Austria,Large,Austria,50,"Linux, Kubernetes, SQL, Git",PhD,4,Consulting,2024-09-07,2024-11-12,1685,6.4,Neural Networks Co,Hybrid,66,60K-100K
AI00201,AI Product Manager,37177,USD,37177,Mid,Freelance,China,Small,China,0,"R, AWS, Hadoop, Spark",Associate,2,Automotive,2024-06-13,2024-08-25,869,6.1,Digital Transformation LLC,On-Site,73,< 60K
AI00202,Data Analyst,85505,USD,85505,Mid,Contract,Israel,Small,Israel,50,"Java, Linux, R",Bachelor,4,Gaming,2025-01-21,2025-03-28,1983,5.1,Future Systems,Hybrid,66,60K-100K
AI00203,Robotics Engineer,113625,EUR,96581,Mid,Full-Time,France,Large,France,100,"R, Python, Data Visualization, Scala",Associate,3,Automotive,2024-12-13,2025-01-02,2036,5.8,Advanced Robotics,Remote,20,100K-150K
AI00204,ML Ops Engineer,121846,AUD,164492,Senior,Part-Time,Australia,Large,Australia,50,"NLP, AWS, Docker, Python",Master,6,Retail,2025-02-06,2025-04-20,2213,7.4,DeepTech Ventures,Hybrid,73,100K-150K
AI00205,Robotics Engineer,115136,JPY,12664960,Mid,Full-Time,Japan,Medium,Japan,50,"Scala, Python, Mathematics",Bachelor,3,Finance,2024-08-09,2024-09-03,1542,6.3,Neural Networks Co,Hybrid,25,100K-150K
AI00206,Data Scientist,265646,EUR,225799,Executive,Full-Time,France,Large,Canada,0,"PyTorch, Computer Vision, SQL, AWS",Bachelor,16,Healthcare,2024-12-28,2025-01-11,1473,9.4,Predictive Systems,On-Site,14,> 150K
AI00207,AI Consultant,92726,CHF,83453,Junior,Full-Time,Switzerland,Large,Switzerland,0,"Kubernetes, R, GCP, MLOps, Mathematics",Bachelor,0,Telecommunications,2024-09-22,2024-11-17,2013,9.8,AI Innovations,On-Site,56,60K-100K
AI00208,Research Scientist,50607,USD,50607,Junior,Freelance,Israel,Small,Israel,100,"Azure, Tableau, Kubernetes, Deep Learning, Computer Vision",Bachelor,0,Telecommunications,2024-06-10,2024-08-05,1801,8.6,Autonomous Tech,Remote,56,< 60K
AI00209,Machine Learning Researcher,219875,USD,219875,Executive,Part-Time,Sweden,Large,Sweden,50,"NLP, Kubernetes, Tableau, Linux, R",Master,15,Automotive,2024-09-12,2024-11-15,1609,8.4,TechCorp Inc,Hybrid,64,> 150K
AI00210,Robotics Engineer,93342,USD,93342,Executive,Contract,China,Medium,China,100,"Spark, Python, Azure",Master,11,Transportation,2025-02-15,2025-04-02,1345,7.2,AI Innovations,Remote,46,60K-100K
AI00211,Data Scientist,99132,EUR,84262,Mid,Freelance,Netherlands,Large,Netherlands,50,"Python, Linux, R",PhD,3,Government,2024-05-17,2024-06-15,2121,9.7,Advanced Robotics,Hybrid,29,60K-100K
AI00212,Data Analyst,148775,SGD,193408,Senior,Contract,Singapore,Large,France,0,"Java, PyTorch, Scala",Associate,5,Real Estate,2024-01-07,2024-01-26,1222,6.3,Smart Analytics,On-Site,19,100K-150K
AI00213,Data Scientist,63090,USD,63090,Junior,Contract,Denmark,Small,Denmark,100,"AWS, MLOps, Python, Tableau, Azure",Master,0,Retail,2024-01-25,2024-03-18,1913,5.4,Neural Networks Co,Remote,53,60K-100K
